inference_index,sim_time,v0000,v0001,v0002,v0003,v0004,v0005,v0006,v0007,v0008,v0009,v0010,v0011,v0012,v0013,v0014,v0015,v0016,v0017,v0018,v0019,v0020,v0021,v0022,v0023,v0024,v0025,v0026,v0027,v0028,v0029,v0030,v0031,v0032,v0033,v0034,v0035,v0036,v0037,v0038,v0039,v0040,v0041,v0042,v0043,v0044,v0045,v0046,v0047,v0048,v0049,v0050,v0051,v0052,v0053,v0054,v0055,v0056,v0057,v0058,v0059,v0060,v0061,v0062,v0063,v0064,v0065,v0066,v0067,v0068,v0069,v0070,v0071,v0072,v0073,v0074,v0075,v0076,v0077,v0078,v0079,v0080,v0081,v0082,v0083,v0084,v0085,v0086,v0087,v0088,v0089,v0090,v0091,v0092,v0093,v0094,v0095,v0096,v0097,v0098,v0099,v0100,v0101,v0102,v0103,v0104,v0105,v0106,v0107,v0108,v0109,v0110,v0111,v0112,v0113,v0114,v0115,v0116,v0117,v0118,v0119,v0120,v0121,v0122,v0123,v0124,v0125,v0126,v0127
89,12.200000,0.507504,0.010607,-0.114926,-0.009512,0.125819,0.015465,-0.472476,-0.247369,0.437085,-0.312206,-0.043524,-0.025286,0.227415,0.582104,-0.138001,-0.006875,0.029492,-0.400519,-0.042459,0.272511,-0.104461,0.000067,-0.250056,-0.016092,0.458115,0.091485,0.121112,-0.553864,0.127799,-0.127296,0.162983,-0.030313,-0.369542,-0.001634,0.185095,-0.344118,0.332152,0.392591,-0.022920,0.129257,-0.050641,-0.466037,0.293640,0.264396,0.281497,-0.105922,-0.326000,-0.134311,-0.012162,-0.224639,-0.320536,0.338670,0.116901,0.032341,0.204129,0.549613,-0.461459,-0.013399,0.320375,0.032003,-0.244287,0.370883,0.039783,0.010258,-0.280742,0.087298,0.020784,0.045590,-0.335157,-0.230037,0.552999,0.503905,0.009711,-0.269148,-0.031029,0.248066,-0.129930,0.583816,-0.050304,-0.208337,0.350171,0.460141,0.129867,-0.324592,0.149725,-0.191995,0.061407,-0.387805,0.098759,-0.033808,-0.036305,-0.006187,-0.112031,-0.049818,0.025307,0.181046,-0.204601,-0.453885,0.301110,0.127623,-0.335563,0.231656,-0.239866,0.303568,0.124994,0.136276,0.140801,-0.006008,0.378422,-0.383418,0.149216,-0.316661,0.382362,0.133725,0.192336,-0.149102,-0.354859,-0.002397,0.073483,0.338933,-0.056701,-0.457937,-0.291780,0.382607,-0.118103,-0.007659,0.233452,-0.037551
90,12.220000,0.476025,0.019412,-0.168279,-0.080488,0.102228,0.018362,-0.435361,-0.296360,0.431167,-0.195941,-0.024899,-0.029626,0.253759,0.610998,-0.088211,-0.001381,-0.060436,-0.376969,-0.077630,0.278225,-0.115226,0.000209,-0.318121,-0.012313,0.397475,0.150123,0.120260,-0.491531,0.225557,-0.124272,0.179635,-0.025836,-0.311324,-0.001543,0.230009,-0.215108,0.234544,0.412198,-0.069319,0.128541,-0.078313,-0.466201,0.323358,0.254608,0.234742,-0.124395,-0.234121,-0.088243,-0.013899,-0.247573,-0.344281,0.397706,0.166407,0.033794,0.188477,0.582214,-0.460324,-0.012936,0.336078,0.029836,-0.302218,0.299479,0.043721,0.036328,-0.206276,0.081120,0.011378,0.025573,-0.296020,-0.300465,0.564462,0.500725,0.028972,-0.235272,-0.015596,0.182551,-0.082570,0.630481,0.107302,-0.190271,0.360851,0.448078,0.089391,-0.282961,0.201613,-0.238649,0.131366,-0.329198,0.125200,0.027846,-0.039563,-0.006299,-0.148234,-0.006018,0.026417,0.185504,-0.171247,-0.484119,0.219257,0.116183,-0.315643,0.199737,-0.203785,0.320413,0.140346,0.189671,0.218562,-0.002906,0.308075,-0.356298,0.109753,-0.254976,0.307258,0.128773,0.134091,-0.098020,-0.354590,0.002954,0.067210,0.349088,-0.113103,-0.450780,-0.248346,0.355982,-0.100816,-0.055033,0.227970,-0.028672
91,12.240000,0.408826,0.024186,-0.209776,-0.119734,0.049203,0.021989,-0.382438,-0.340249,0.465040,-0.139350,-0.008580,-0.028487,0.232324,0.624992,-0.057439,-0.000145,-0.115146,-0.341533,-0.076458,0.268426,-0.141668,0.000285,-0.355121,-0.015077,0.331542,0.141934,0.140075,-0.452082,0.285260,-0.135527,0.211612,-0.020422,-0.261907,-0.002781,0.270472,-0.097336,0.148085,0.394533,-0.116258,0.136413,-0.094667,-0.474351,0.328712,0.262185,0.213407,-0.132600,-0.124245,-0.069842,-0.021360,-0.259904,-0.347186,0.435080,0.186189,0.033732,0.202531,0.581950,-0.432788,-0.019775,0.351226,0.027701,-0.347719,0.224784,0.050685,0.023901,-0.107640,0.076270,-0.000836,0.017041,-0.259150,-0.347293,0.566980,0.494345,0.077999,-0.195205,-0.005101,0.138684,-0.016569,0.642295,0.227605,-0.174481,0.329845,0.450392,0.075363,-0.231346,0.242751,-0.370589,0.151130,-0.278711,0.143797,0.068890,-0.038315,-0.004854,-0.149535,0.006477,0.028318,0.162645,-0.120120,-0.506519,0.224092,0.108498,-0.331892,0.170577,-0.217118,0.246537,0.156695,0.231823,0.279595,-0.000395,0.254343,-0.286345,0.121314,-0.189870,0.248903,0.107162,0.091359,-0.047435,-0.335041,0.015057,0.060409,0.361218,-0.128610,-0.421010,-0.233809,0.310115,-0.083092,-0.080882,0.229876,-0.022159
92,12.260000,0.343878,0.033319,-0.209590,-0.114334,0.044055,0.032505,-0.331975,-0.332339,0.463631,-0.122004,-0.002018,-0.026267,0.164583,0.650979,-0.053102,-0.000115,-0.140100,-0.317654,-0.041637,0.240237,-0.139495,0.000205,-0.368108,-0.013131,0.273161,0.125384,0.154943,-0.449206,0.303949,-0.142304,0.228871,-0.016169,-0.246502,-0.005875,0.301614,-0.038087,0.091330,0.366869,-0.121237,0.141409,-0.115857,-0.488137,0.330382,0.269305,0.180385,-0.136091,-0.040671,-0.068206,-0.035258,-0.293653,-0.352161,0.428844,0.169364,0.037133,0.184923,0.566754,-0.385189,-0.033320,0.356914,0.027999,-0.365080,0.221245,0.061123,0.013955,0.004852,0.070456,-0.028490,0.009275,-0.239135,-0.346369,0.534499,0.489778,0.123526,-0.163387,-0.012540,0.120611,0.033901,0.621423,0.297807,-0.181351,0.327285,0.460748,0.080247,-0.217765,0.268504,-0.408766,0.147582,-0.255476,0.152736,0.090065,-0.037578,-0.004491,-0.166288,0.017821,0.030013,0.137337,-0.136455,-0.508400,0.249547,0.101556,-0.359070,0.153636,-0.254789,0.184620,0.183391,0.248793,0.276960,-0.002130,0.205267,-0.276507,0.145978,-0.137069,0.220169,0.092119,0.072486,-0.003622,-0.309021,0.030448,0.044830,0.347861,-0.122059,-0.379131,-0.227750,0.271944,-0.063831,-0.103303,0.238638,-0.016574
93,12.280000,0.311450,0.076498,-0.261978,-0.067114,0.037172,0.035931,-0.300690,-0.323047,0.459170,-0.116661,-0.000024,-0.025136,0.141583,0.660052,-0.070281,0.000813,-0.131012,-0.266589,0.006827,0.240564,-0.132237,-0.000011,-0.361946,-0.013157,0.304499,0.112918,0.175783,-0.433919,0.373132,-0.127106,0.229121,-0.013864,-0.239013,-0.008372,0.316166,-0.020107,0.064130,0.370721,-0.136996,0.135977,-0.151477,-0.456123,0.279001,0.268552,0.183758,-0.132836,-0.066585,-0.066702,-0.042569,-0.321049,-0.358897,0.423863,0.185077,0.037053,0.207221,0.590296,-0.327078,-0.046719,0.313320,0.027139,-0.344737,0.227511,0.062784,0.064697,0.094131,0.075756,-0.076124,0.002595,-0.231024,-0.326025,0.529436,0.485822,0.150366,-0.165107,-0.032863,0.152598,0.078615,0.612800,0.373348,-0.201277,0.303729,0.436589,0.071532,-0.188016,0.285997,-0.352282,0.163810,-0.233822,0.169724,0.115438,-0.038782,-0.000251,-0.169122,-0.014512,0.034475,0.135705,-0.159302,-0.452599,0.252794,0.094750,-0.351076,0.131744,-0.305255,0.165400,0.163137,0.274364,0.243451,-0.002311,0.210558,-0.258598,0.180803,-0.162866,0.171900,0.065848,0.070592,0.009090,-0.282440,0.051683,0.037859,0.319849,-0.122656,-0.366124,-0.319152,0.281821,-0.049806,-0.121245,0.277587,-0.012741
94,12.300000,0.267841,0.121466,-0.292934,-0.024675,0.032834,0.040746,-0.264553,-0.344117,0.482471,-0.116215,0.000426,-0.024566,0.132629,0.649638,-0.061501,0.002081,-0.114777,-0.225338,0.069767,0.219460,-0.117817,-0.000310,-0.371865,-0.016341,0.330524,0.098923,0.178610,-0.358488,0.409466,-0.121570,0.237495,-0.011469,-0.261638,-0.008391,0.339137,-0.007379,0.060447,0.369082,-0.159822,0.127251,-0.200330,-0.417045,0.263866,0.249350,0.181930,-0.147887,-0.061401,-0.061981,-0.051829,-0.335500,-0.356419,0.412177,0.196234,0.037343,0.232161,0.592463,-0.312330,-0.051533,0.295179,0.027693,-0.361538,0.228430,0.072048,0.097761,0.165557,0.085565,-0.112124,0.005017,-0.217072,-0.306607,0.543186,0.457249,0.167512,-0.164947,-0.043653,0.163538,0.113262,0.580508,0.449389,-0.199849,0.311615,0.411707,0.054646,-0.159901,0.283589,-0.305471,0.177751,-0.224582,0.182284,0.126902,-0.041627,0.005780,-0.177625,-0.044046,0.033220,0.149274,-0.154553,-0.417439,0.224364,0.090911,-0.335032,0.128746,-0.301111,0.153960,0.159119,0.289700,0.245209,-0.001436,0.211789,-0.230407,0.180527,-0.213766,0.131361,0.052978,0.073805,0.017986,-0.286459,0.076237,0.031510,0.271854,-0.130061,-0.386569,-0.353435,0.282901,-0.044314,-0.131218,0.305575,-0.011798
95,12.320000,0.245103,0.166839,-0.221042,-0.028957,0.034322,0.044223,-0.273577,-0.376856,0.514090,-0.111431,-0.000311,-0.020948,0.103419,0.632948,-0.058181,0.002668,-0.099478,-0.201830,0.128299,0.191040,-0.122289,-0.000719,-0.400910,-0.018732,0.286795,0.084508,0.168515,-0.328955,0.438211,-0.128146,0.247513,-0.012693,-0.267687,-0.008637,0.300435,-0.002213,0.019830,0.349149,-0.182440,0.115349,-0.257733,-0.448243,0.237118,0.240145,0.174173,-0.181226,-0.016949,-0.050757,-0.073081,-0.359859,-0.378802,0.420170,0.203023,0.034285,0.225835,0.597762,-0.316447,-0.063897,0.300575,0.031485,-0.356967,0.225220,0.091271,0.165141,0.198251,0.072812,-0.153986,0.004671,-0.204751,-0.273232,0.512980,0.432378,0.186924,-0.162290,-0.038477,0.140979,0.148176,0.559911,0.498532,-0.193092,0.351198,0.386255,0.047713,-0.144653,0.277344,-0.249639,0.172293,-0.230354,0.195522,0.117953,-0.035970,0.008494,-0.217922,-0.025118,0.040491,0.179606,-0.158871,-0.441778,0.237946,0.096594,-0.341655,0.134854,-0.292252,0.145364,0.150165,0.278308,0.274590,-0.000754,0.180198,-0.226030,0.161607,-0.265754,0.071323,0.038728,0.061542,0.037108,-0.279176,0.115403,0.031532,0.222394,-0.145243,-0.371251,-0.301426,0.267271,-0.048232,-0.158726,0.327446,-0.012334
96,12.340000,0.205738,0.187293,-0.246804,-0.047954,0.034094,0.044913,-0.282087,-0.408930,0.484995,-0.097567,-0.000653,-0.021611,0.078851,0.607335,-0.055056,0.004105,-0.090120,-0.194084,0.166751,0.181265,-0.130459,-0.001192,-0.406267,-0.018381,0.243462,0.060812,0.179537,-0.320203,0.451703,-0.122909,0.239427,-0.014095,-0.278470,-0.008286,0.324029,-0.000281,-0.013197,0.349983,-0.233419,0.082057,-0.310660,-0.431005,0.227169,0.228502,0.156975,-0.224055,0.024689,-0.051634,-0.084217,-0.373280,-0.363931,0.389818,0.174504,0.034829,0.221719,0.597283,-0.326834,-0.090206,0.318900,0.035044,-0.363223,0.185970,0.103168,0.211314,0.249026,0.068449,-0.219980,0.007260,-0.194680,-0.239013,0.488645,0.402710,0.197243,-0.154763,-0.049291,0.135286,0.185918,0.554736,0.521743,-0.181212,0.318748,0.360060,0.044332,-0.111585,0.274311,-0.221964,0.154868,-0.217269,0.192547,0.119487,-0.038982,0.010840,-0.234544,0.001397,0.038339,0.168693,-0.146815,-0.423867,0.214609,0.097296,-0.353256,0.149572,-0.275576,0.146452,0.138997,0.286110,0.283947,-0.000115,0.157760,-0.191773,0.146138,-0.274775,-0.025285,0.032939,0.064602,0.055676,-0.287496,0.162137,0.024112,0.181036,-0.150893,-0.344462,-0.281393,0.260724,-0.048311,-0.186788,0.311449,-0.009799
97,12.360000,0.164930,0.190127,-0.252527,-0.068204,0.035767,0.047913,-0.307246,-0.441492,0.468145,-0.096283,-0.000248,-0.020045,0.031059,0.579688,-0.059728,0.005086,-0.092182,-0.198918,0.189431,0.152941,-0.127346,-0.001495,-0.400113,-0.022379,0.193602,0.043179,0.209300,-0.314209,0.431227,-0.126423,0.213056,-0.015857,-0.286970,-0.006161,0.359776,-0.001150,-0.035826,0.344773,-0.250742,0.038716,-0.354316,-0.401312,0.229177,0.222811,0.151843,-0.267255,0.078161,-0.051883,-0.091302,-0.392784,-0.378756,0.355383,0.122971,0.037225,0.208138,0.591813,-0.326764,-0.115330,0.338386,0.038273,-0.356877,0.153427,0.118365,0.240931,0.281791,0.059869,-0.256984,0.011169,-0.186166,-0.209349,0.446632,0.387936,0.205039,-0.155820,-0.059872,0.123929,0.216704,0.522382,0.529456,-0.169774,0.301605,0.345163,0.046509,-0.095111,0.268500,-0.217517,0.137155,-0.221302,0.187578,0.092229,-0.042162,0.015365,-0.262179,0.023344,0.034070,0.156009,-0.133657,-0.408306,0.187953,0.100774,-0.363508,0.163017,-0.265241,0.130153,0.127031,0.291492,0.295382,0.000033,0.129000,-0.151271,0.147434,-0.272604,-0.093871,0.028469,0.067541,0.084889,-0.285637,0.198621,0.016778,0.137540,-0.145097,-0.316614,-0.250187,0.231074,-0.045463,-0.180462,0.293791,-0.008495
98,12.380000,0.155370,0.168415,-0.247321,-0.087110,0.042157,0.045803,-0.309603,-0.456188,0.439551,-0.104737,-0.000626,-0.018202,-0.015172,0.570892,-0.059018,0.005381,-0.100815,-0.197819,0.210668,0.126160,-0.112517,-0.001017,-0.355708,-0.024564,0.134325,0.045098,0.229361,-0.336733,0.406339,-0.141360,0.184104,-0.017579,-0.302448,-0.003991,0.377970,-0.002815,-0.048592,0.338413,-0.244671,-0.029457,-0.379089,-0.392288,0.228673,0.221353,0.159321,-0.301809,0.127579,-0.059456,-0.096546,-0.416866,-0.379034,0.321570,0.065063,0.042670,0.211858,0.566166,-0.319848,-0.148998,0.350960,0.045418,-0.358216,0.119200,0.142195,0.266805,0.267619,0.054648,-0.263668,0.008737,-0.187980,-0.176702,0.414178,0.374842,0.212751,-0.160866,-0.075480,0.132299,0.209127,0.485076,0.529741,-0.153962,0.299385,0.367723,0.052719,-0.094676,0.255239,-0.230584,0.111637,-0.229284,0.188540,0.060661,-0.043989,0.021070,-0.282383,0.032686,0.030204,0.152373,-0.135831,-0.376779,0.226746,0.117346,-0.381304,0.174897,-0.267286,0.103302,0.119115,0.276201,0.289637,0.000035,0.089173,-0.127747,0.168964,-0.267632,-0.139037,0.023612,0.073471,0.096163,-0.287490,0.224340,0.010199,0.089373,-0.122477,-0.275961,-0.201490,0.191888,-0.036977,-0.157881,0.269331,-0.007558
99,12.400000,0.122629,0.142209,-0.249256,-0.105532,0.030623,0.035943,-0.327642,-0.451157,0.430879,-0.108193,-0.000495,-0.017429,-0.043449,0.518902,-0.042599,0.004021,-0.104027,-0.208168,0.227538,0.100617,-0.088092,-0.000538,-0.308057,-0.029339,0.086618,0.047931,0.255156,-0.291581,0.386125,-0.151262,0.152004,-0.016671,-0.298673,-0.002592,0.401550,-0.007118,-0.050653,0.351897,-0.219181,-0.083994,-0.404754,-0.375869,0.219842,0.204532,0.159546,-0.316477,0.154017,-0.074449,-0.093400,-0.441632,-0.364223,0.275296,0.009290,0.034886,0.205789,0.537051,-0.322231,-0.159740,0.364344,0.042316,-0.371621,0.075449,0.168555,0.289290,0.267431,0.046414,-0.258565,0.008326,-0.172873,-0.138862,0.368889,0.380027,0.207181,-0.156043,-0.087057,0.144613,0.206510,0.428541,0.524792,-0.130708,0.287984,0.379881,0.061128,-0.085734,0.246380,-0.221042,0.084626,-0.224763,0.196111,0.026663,-0.045403,0.029302,-0.296537,0.027446,0.032000,0.140227,-0.129253,-0.329835,0.169212,0.124730,-0.380898,0.200922,-0.279099,0.085574,0.116550,0.236298,0.268014,-0.000035,0.057178,-0.078602,0.164110,-0.281478,-0.184664,0.016864,0.074397,0.090380,-0.285965,0.240409,0.004535,0.060352,-0.093725,-0.236269,-0.168380,0.167052,-0.036919,-0.138073,0.238531,-0.005571
100,12.420000,0.114980,0.110330,-0.246417,-0.110175,0.038864,0.041458,-0.322891,-0.435227,0.424117,-0.127464,-0.002079,-0.016078,-0.054556,0.504472,-0.027330,0.001905,-0.113955,-0.200699,0.229934,0.086480,-0.053242,-0.000218,-0.261121,-0.033126,0.051146,0.064224,0.268084,-0.296310,0.353813,-0.187312,0.120612,-0.018422,-0.312676,-0.000406,0.429559,-0.006440,-0.046233,0.370085,-0.192446,-0.167417,-0.423974,-0.361705,0.220123,0.195963,0.184482,-0.361272,0.184260,-0.102142,-0.101262,-0.463491,-0.359004,0.232043,-0.030793,0.036960,0.210120,0.509591,-0.337963,-0.186832,0.377148,0.039295,-0.367339,0.046090,0.200008,0.301883,0.246646,0.044832,-0.220119,0.002370,-0.177886,-0.103686,0.341170,0.385816,0.192206,-0.157784,-0.090130,0.151561,0.165038,0.379768,0.511843,-0.123959,0.295763,0.394242,0.072472,-0.081754,0.246206,-0.240947,0.063985,-0.224725,0.200522,0.011836,-0.048183,0.036815,-0.286664,0.020760,0.038757,0.140864,-0.118408,-0.299475,0.202213,0.148612,-0.391898,0.211761,-0.292611,0.077938,0.114634,0.183277,0.232733,-0.000407,0.032086,-0.050004,0.204501,-0.285671,-0.216937,0.009186,0.079591,0.078174,-0.300424,0.259384,0.003510,0.037954,-0.062984,-0.197935,-0.133587,0.135476,-0.043798,-0.117738,0.208585,-0.003723
101,12.440000,0.115859,0.075955,-0.251741,-0.099743,0.036195,0.048428,-0.318811,-0.403563,0.437915,-0.141684,-0.004068,-0.012733,-0.050322,0.466782,-0.009429,-0.001895,-0.109452,-0.198494,0.225665,0.072918,0.001412,-0.000012,-0.240523,-0.037993,0.023721,0.074320,0.261199,-0.280109,0.320278,-0.212195,0.091716,-0.019397,-0.319896,-0.000153,0.438569,-0.006801,-0.036887,0.386263,-0.154968,-0.223998,-0.434422,-0.347486,0.221539,0.180311,0.210497,-0.402393,0.206038,-0.137509,-0.106030,-0.490771,-0.345398,0.178542,-0.064928,0.035702,0.211176,0.483806,-0.351723,-0.185818,0.397515,0.031853,-0.372724,0.001596,0.233893,0.311745,0.236502,0.041654,-0.160539,-0.006685,-0.174031,-0.069261,0.306192,0.390875,0.168947,-0.156455,-0.101443,0.162782,0.141155,0.339510,0.498367,-0.109115,0.304356,0.400060,0.080634,-0.079563,0.246384,-0.249357,0.047863,-0.228370,0.209780,0.004060,-0.049900,0.044160,-0.277998,0.014693,0.045946,0.143673,-0.114136,-0.262369,0.203021,0.171874,-0.388548,0.231152,-0.308002,0.072231,0.122701,0.122505,0.203523,-0.001331,0.017380,-0.026761,0.227089,-0.296061,-0.236915,0.003142,0.087723,0.055402,-0.306567,0.269152,0.006425,0.023921,-0.024559,-0.178576,-0.099767,0.099408,-0.047760,-0.095940,0.177845,-0.001926
102,12.460000,0.115243,0.047591,-0.257736,-0.075836,0.037049,0.047281,-0.318178,-0.374407,0.458185,-0.146659,-0.005923,-0.007692,-0.031396,0.437853,0.006753,-0.004396,-0.099512,-0.207644,0.222937,0.065048,0.065925,-0.000005,-0.228674,-0.040765,-0.001752,0.073835,0.253333,-0.249794,0.277610,-0.235765,0.064564,-0.023768,-0.313699,-0.002005,0.425912,-0.007083,-0.022962,0.399013,-0.123231,-0.247575,-0.444695,-0.327448,0.226250,0.163115,0.222001,-0.437450,0.218975,-0.176979,-0.114353,-0.511046,-0.339473,0.124850,-0.084474,0.035106,0.202240,0.449362,-0.368204,-0.179641,0.406179,0.022730,-0.364748,-0.031772,0.266701,0.313455,0.229400,0.037840,-0.090907,-0.012082,-0.166100,-0.037758,0.266557,0.396397,0.146321,-0.156763,-0.104733,0.166465,0.111243,0.297888,0.477356,-0.096334,0.300196,0.384476,0.090639,-0.076483,0.258355,-0.250587,0.032701,-0.222918,0.208553,0.001275,-0.050904,0.049120,-0.241369,0.011734,0.050031,0.151545,-0.113864,-0.240516,0.175701,0.188301,-0.369950,0.256510,-0.307780,0.066324,0.136102,0.066660,0.174120,-0.002549,0.008746,-0.012974,0.237740,-0.306601,-0.241458,0.000471,0.092095,0.016396,-0.314988,0.264169,0.008311,0.020136,0.018621,-0.182171,-0.069154,0.068149,-0.047265,-0.067796,0.156791,-0.000100
103,12.480000,0.121366,0.020065,-0.270115,-0.043916,0.033951,0.050422,-0.308525,-0.357465,0.469400,-0.172764,-0.006135,-0.002769,-0.002175,0.411439,0.015702,-0.002059,-0.079714,-0.216791,0.204289,0.063426,0.147123,0.000020,-0.222541,-0.043487,-0.019894,0.066812,0.235231,-0.240998,0.238210,-0.265732,0.044192,-0.030460,-0.312589,-0.005564,0.416979,-0.007454,-0.011099,0.409614,-0.097581,-0.256905,-0.453546,-0.321406,0.242273,0.155954,0.232900,-0.467558,0.232853,-0.214915,-0.128330,-0.524007,-0.320474,0.074297,-0.081526,0.032113,0.207050,0.426442,-0.389167,-0.184435,0.423420,0.012888,-0.358815,-0.045228,0.293239,0.299063,0.237518,0.038217,-0.030362,-0.013671,-0.156029,-0.007370,0.252352,0.400901,0.127813,-0.156017,-0.103797,0.171935,0.085803,0.272233,0.455831,-0.089292,0.295401,0.373663,0.097693,-0.074465,0.264225,-0.261623,0.009861,-0.234190,0.211544,-0.000037,-0.052699,0.048488,-0.204500,0.022682,0.052679,0.157587,-0.108495,-0.221351,0.166588,0.211070,-0.369273,0.274410,-0.298324,0.070291,0.163693,0.017668,0.159045,-0.004840,0.005648,-0.008641,0.252640,-0.329626,-0.238048,0.003528,0.102884,-0.011218,-0.325643,0.262449,0.012411,0.018563,0.054316,-0.186433,-0.047471,0.040751,-0.045000,-0.042655,0.139125,0.001337
104,12.500000,0.126790,0.020863,-0.299791,0.019723,0.024710,0.055370,-0.299694,-0.361418,0.467931,-0.192963,-0.005694,0.000700,0.027892,0.388428,0.028708,0.010810,-0.051593,-0.253483,0.202594,0.064613,0.208387,0.000060,-0.235824,-0.046768,-0.023363,0.059965,0.221675,-0.223436,0.210414,-0.264604,0.038522,-0.034886,-0.309629,-0.008825,0.387240,-0.005806,-0.000459,0.384264,-0.089864,-0.242046,-0.461883,-0.304868,0.268434,0.148952,0.231845,-0.476633,0.216307,-0.230947,-0.141077,-0.530434,-0.290428,0.041371,-0.046907,0.026789,0.232124,0.419241,-0.374363,-0.167733,0.409516,0.001139,-0.336550,-0.032146,0.305318,0.268446,0.249898,0.038868,0.033453,0.001236,-0.143516,0.018843,0.237640,0.398684,0.108816,-0.158461,-0.120287,0.176167,0.070148,0.276429,0.427975,-0.085202,0.284274,0.335434,0.108867,-0.075996,0.273444,-0.268150,-0.006954,-0.254833,0.221152,-0.000942,-0.055271,0.047140,-0.167156,0.008034,0.049499,0.172126,-0.113126,-0.200699,0.153870,0.218742,-0.365558,0.269568,-0.283076,0.078476,0.189276,0.009723,0.143086,-0.007257,0.008032,-0.004744,0.246612,-0.349993,-0.217458,0.006605,0.122709,-0.027204,-0.311949,0.270394,0.013203,0.024384,0.060563,-0.203699,-0.064297,0.035308,-0.038346,-0.030349,0.133220,0.001626
105,12.520000,0.135174,0.017223,-0.326912,0.062872,0.019936,0.057368,-0.306849,-0.367596,0.471465,-0.208843,-0.004504,-0.000225,0.055297,0.385965,0.021722,0.023730,-0.026800,-0.271212,0.203901,0.067470,0.244983,0.000144,-0.235751,-0.050860,-0.033826,0.052667,0.202347,-0.225237,0.188495,-0.257840,0.046979,-0.046517,-0.308003,-0.013347,0.330379,-0.001536,0.009309,0.372437,-0.090072,-0.217886,-0.473912,-0.295480,0.292442,0.145885,0.222367,-0.477814,0.207803,-0.233912,-0.161053,-0.537602,-0.266746,0.009015,-0.020737,0.023543,0.254557,0.413678,-0.364107,-0.159778,0.399271,-0.008904,-0.317862,-0.022387,0.303879,0.222969,0.252367,0.041297,0.050555,0.013082,-0.134206,0.046003,0.247328,0.393984,0.095694,-0.162516,-0.116115,0.176155,0.052172,0.276936,0.404550,-0.086304,0.267317,0.306981,0.123151,-0.079275,0.269857,-0.273251,-0.031858,-0.281270,0.223776,-0.001682,-0.052355,0.047248,-0.130268,0.002715,0.039205,0.170939,-0.119308,-0.187739,0.147831,0.221187,-0.373966,0.277066,-0.259707,0.104447,0.223145,0.019920,0.139030,-0.008524,0.015109,-0.000174,0.226605,-0.370852,-0.196208,0.011607,0.132945,-0.041979,-0.306381,0.274876,0.010004,0.026181,0.067868,-0.239773,-0.088276,0.042655,-0.035301,-0.016452,0.130528,0.000906
106,12.540000,0.145340,0.010735,-0.332867,0.081616,0.021314,0.059633,-0.319657,-0.377662,0.456844,-0.228977,-0.003902,0.000377,0.083419,0.415268,0.001912,0.034366,-0.010379,-0.280225,0.207793,0.065033,0.252153,0.000194,-0.238613,-0.052758,-0.046972,0.060046,0.174913,-0.243481,0.183031,-0.252699,0.048590,-0.056730,-0.309973,-0.014297,0.286791,0.005984,0.018830,0.358962,-0.086385,-0.195949,-0.475485,-0.286141,0.313606,0.145110,0.212305,-0.471635,0.212235,-0.228144,-0.184094,-0.549939,-0.259429,-0.013500,0.005114,0.024735,0.271450,0.400826,-0.368326,-0.142239,0.398423,-0.018022,-0.304166,-0.024845,0.308626,0.177639,0.241338,0.043279,0.052292,0.018475,-0.130748,0.069332,0.250505,0.394608,0.083186,-0.163026,-0.104500,0.157752,0.036760,0.275617,0.394847,-0.091205,0.250937,0.295479,0.134927,-0.093500,0.265394,-0.283608,-0.059673,-0.315719,0.225213,-0.001362,-0.051936,0.042955,-0.099893,0.007788,0.024901,0.170318,-0.112009,-0.199069,0.166882,0.235222,-0.387643,0.271295,-0.233237,0.132919,0.248328,0.037680,0.144019,-0.008546,0.022181,0.005569,0.214429,-0.368051,-0.172667,0.014527,0.146114,-0.057168,-0.310001,0.273718,0.006962,0.022702,0.076795,-0.255740,-0.088067,0.058907,-0.030613,0.003494,0.122566,0.000064
