inference_index,sim_time,v0000,v0001,v0002,v0003,v0004,v0005,v0006,v0007,v0008,v0009,v0010,v0011,v0012,v0013,v0014,v0015,v0016,v0017,v0018,v0019,v0020,v0021,v0022,v0023,v0024,v0025,v0026,v0027,v0028,v0029,v0030,v0031,v0032,v0033,v0034,v0035,v0036,v0037,v0038,v0039,v0040,v0041,v0042,v0043,v0044,v0045,v0046,v0047,v0048,v0049,v0050,v0051,v0052,v0053,v0054,v0055,v0056,v0057,v0058,v0059,v0060,v0061,v0062,v0063,v0064,v0065,v0066,v0067,v0068,v0069,v0070,v0071,v0072,v0073,v0074,v0075,v0076,v0077,v0078,v0079,v0080,v0081,v0082,v0083,v0084,v0085,v0086,v0087,v0088,v0089,v0090,v0091,v0092,v0093,v0094,v0095,v0096,v0097,v0098,v0099,v0100,v0101,v0102,v0103,v0104,v0105,v0106,v0107,v0108,v0109,v0110,v0111,v0112,v0113,v0114,v0115,v0116,v0117,v0118,v0119,v0120,v0121,v0122,v0123,v0124,v0125,v0126,v0127
3408,78.860000,0.436622,0.430743,0.309772,0.449609,-0.011721,0.286207,-0.479973,-0.548021,-0.001802,-0.246031,0.306711,-0.154213,-0.138654,-0.301821,-0.094732,-0.053490,0.043914,-0.285205,0.387791,0.097498,-0.116695,-0.020372,-0.008731,0.020615,-0.085336,0.213743,-0.117035,0.361964,0.270720,-0.231234,-0.123330,0.007152,-0.611620,0.072857,0.117174,0.089510,0.711951,0.099906,-0.626996,0.205625,-0.143542,-0.087770,0.167415,0.024420,0.708081,0.020033,-0.640008,-0.246688,0.338379,-0.101206,-0.302935,0.209572,-0.430866,-0.130669,0.307325,-0.158845,0.036687,-0.194312,0.619520,-0.049102,-0.511966,0.329369,0.008135,0.008430,-0.432607,0.386820,0.206061,-0.034501,0.447995,-0.005800,0.613082,-0.092668,0.179535,-0.153740,0.243183,-0.252816,-0.221405,0.340383,0.129100,-0.214236,-0.032984,0.012280,-0.013401,-0.415610,0.453545,-0.363577,0.161190,0.261912,-0.103325,0.085131,-0.011065,-0.015712,-0.203716,-0.400727,-0.098819,0.606133,-0.017485,0.211207,0.636242,0.571928,-0.153161,0.108635,-0.557128,0.438410,-0.284318,0.208676,0.619905,-0.013899,0.006750,0.006166,0.687670,-0.360098,-0.523117,-0.464629,-0.041952,0.133863,-0.375772,0.234888,0.004249,-0.135476,-0.095716,0.002361,-0.037669,-0.080764,-0.012457,0.410405,0.018545,-0.120698
3409,78.880000,0.388000,0.524814,0.318910,0.482955,-0.006494,0.302225,-0.470737,-0.557165,-0.005444,-0.223066,0.336033,-0.150373,-0.166759,-0.321629,-0.115153,-0.050893,0.023212,-0.267453,0.421379,0.088370,-0.146018,-0.009432,-0.024059,0.021136,-0.090255,0.174219,-0.104130,0.410569,0.210674,-0.293026,-0.093043,0.007604,-0.637132,0.060192,0.097938,0.084101,0.722144,0.092429,-0.650022,0.155524,-0.145598,-0.069021,0.132426,0.078661,0.700649,0.034931,-0.633535,-0.256318,0.368137,-0.141620,-0.300503,0.218202,-0.437924,-0.129925,0.347125,-0.162789,0.028964,-0.222672,0.609294,-0.051569,-0.475803,0.261923,0.007542,0.008853,-0.446393,0.410806,0.204566,-0.035274,0.450757,-0.004604,0.639382,-0.083147,0.162606,-0.151438,0.335776,-0.294557,-0.238387,0.350679,0.152757,-0.259576,-0.050443,0.017027,-0.013593,-0.435840,0.459896,-0.382223,0.206019,0.208438,-0.120129,0.094249,-0.004146,-0.015555,-0.249358,-0.436057,-0.163724,0.607118,-0.027780,0.277601,0.651474,0.612863,-0.140491,0.082370,-0.561747,0.431818,-0.260485,0.213549,0.632906,-0.010850,0.004522,-0.006706,0.701937,-0.316114,-0.547487,-0.451851,-0.006152,0.110074,-0.381322,0.276436,0.003617,-0.130430,-0.068818,0.003827,0.016535,-0.059630,-0.009742,0.423425,0.044750,-0.127238
3410,78.900000,0.383076,0.544193,0.292506,0.488884,-0.003705,0.319067,-0.419769,-0.569823,-0.007950,-0.180389,0.339376,-0.136780,-0.164353,-0.315932,-0.132731,-0.046035,-0.017698,-0.289029,0.452435,0.067139,-0.149038,0.002074,0.057074,0.017607,-0.097513,0.122043,-0.099020,0.435131,0.157415,-0.323351,-0.074872,0.006964,-0.657894,0.061921,0.080743,0.122755,0.721303,0.096513,-0.672424,0.125816,-0.148468,-0.087342,0.061848,0.163593,0.695449,0.057023,-0.613209,-0.264266,0.378906,-0.143664,-0.331420,0.213986,-0.460168,-0.158653,0.349024,-0.212999,0.033126,-0.263879,0.628586,-0.051411,-0.433856,0.211825,0.007320,0.008705,-0.478506,0.412750,0.286811,-0.036456,0.451562,-0.003626,0.672480,-0.112353,0.179127,-0.160698,0.408539,-0.316186,-0.261270,0.341206,0.153240,-0.294470,-0.062891,0.015109,-0.013728,-0.443533,0.435847,-0.389991,0.286825,0.216802,-0.106060,0.099966,-0.000901,-0.011294,-0.283728,-0.458331,-0.242310,0.617835,-0.028980,0.332998,0.658525,0.637788,-0.114179,0.069194,-0.555179,0.402578,-0.261934,0.231704,0.638162,-0.008563,0.007149,-0.022450,0.712675,-0.352151,-0.573580,-0.440608,0.026468,0.104500,-0.379686,0.307524,0.002497,-0.121722,-0.112432,0.006106,0.067006,-0.036222,0.010227,0.432108,0.124997,-0.177298
3411,78.920000,0.355371,0.516359,0.262196,0.427890,-0.002651,0.286735,-0.469794,-0.587757,-0.011333,-0.114181,0.329048,-0.144914,-0.136970,-0.314900,-0.123898,-0.029752,-0.055537,-0.265422,0.455550,0.082857,-0.189650,0.039483,0.059593,0.007009,-0.105338,0.023294,-0.090198,0.455682,0.166985,-0.315879,-0.089095,0.006599,-0.667257,0.070518,0.060925,0.202502,0.713768,0.110367,-0.692807,0.099420,-0.154192,-0.140598,-0.023834,0.221793,0.657656,0.145086,-0.579032,-0.343376,0.402147,-0.173335,-0.372926,0.230801,-0.423290,-0.164627,0.274552,-0.332617,0.035897,-0.329940,0.657999,-0.042147,-0.457383,0.097795,0.005126,0.007510,-0.549656,0.443917,0.160099,-0.037965,0.440734,-0.001868,0.677966,-0.166678,0.149681,-0.174737,0.398605,-0.330136,-0.238934,0.353471,0.156188,-0.341139,-0.068928,0.019007,-0.019054,-0.477150,0.416436,-0.380599,0.319044,0.216795,-0.033671,0.086725,0.006241,-0.005851,-0.344450,-0.263334,-0.320726,0.649334,-0.036632,0.427809,0.666284,0.647163,-0.104932,0.077837,-0.544902,0.363076,-0.286337,0.221020,0.637118,-0.015098,0.000341,-0.024283,0.704403,-0.394901,-0.619510,-0.484867,0.042594,0.165900,-0.372855,0.352060,0.001449,-0.018146,-0.149545,0.006828,0.149709,-0.020028,-0.017390,0.462842,0.221758,-0.178483
3412,78.940000,0.343360,0.391812,0.262167,0.328601,-0.007463,0.297644,-0.502427,-0.577675,-0.015035,-0.062691,0.244953,-0.165653,-0.108215,-0.353929,-0.116778,-0.013694,-0.104721,-0.231414,0.408319,0.106946,-0.246253,0.098073,0.002426,0.002085,-0.098662,0.018336,-0.095024,0.493811,0.284398,-0.289730,-0.150906,0.002230,-0.661375,0.087954,0.081062,0.258958,0.700439,0.148012,-0.696267,0.076000,-0.160792,-0.247502,-0.054393,0.255619,0.625539,0.248793,-0.559041,-0.387376,0.361404,-0.190209,-0.417885,0.279931,-0.300699,-0.165112,0.175533,-0.413743,0.044704,-0.399019,0.684087,-0.040878,-0.528883,-0.016431,0.004124,0.009147,-0.584915,0.427876,-0.022627,-0.045276,0.419038,-0.000900,0.663435,-0.216422,0.100089,-0.149406,0.345108,-0.301579,-0.186606,0.340731,0.188152,-0.398552,-0.086609,0.021582,-0.027332,-0.494809,0.421681,-0.342583,0.306430,0.181336,0.077544,0.070594,0.010667,-0.001597,-0.391398,0.054948,-0.331851,0.652334,-0.042379,0.514833,0.666559,0.634894,-0.123572,0.124236,-0.532315,0.320988,-0.290587,0.208738,0.641848,-0.028936,-0.015418,-0.015494,0.681149,-0.425050,-0.679264,-0.534583,0.040604,0.277866,-0.447564,0.390435,-0.000260,0.083661,-0.202145,0.004959,0.253262,-0.027014,-0.088142,0.461127,0.178227,-0.100775
3413,78.960000,0.294875,0.299593,0.234448,0.287339,-0.025768,0.297432,-0.494820,-0.518913,-0.016160,-0.024870,0.015071,-0.179212,-0.128983,-0.369551,-0.070182,-0.008815,-0.155751,-0.300651,0.369060,0.083881,-0.237284,0.141067,-0.004043,0.001289,-0.087389,0.087328,-0.157485,0.502525,0.347582,-0.269866,-0.181537,0.000867,-0.667511,0.102381,0.187481,0.229489,0.701951,0.169413,-0.693221,0.069307,-0.161936,-0.286804,-0.047519,0.305935,0.636919,0.276191,-0.543099,-0.324725,0.222913,-0.137659,-0.440625,0.369770,-0.197052,-0.167758,0.124351,-0.378969,0.020804,-0.398424,0.692442,-0.045932,-0.526188,-0.090893,0.001396,0.008418,-0.577078,0.397676,-0.092679,-0.042914,0.443475,-0.000669,0.636991,-0.273325,0.079739,-0.131985,0.264027,-0.239593,-0.087921,0.379040,0.245135,-0.449024,-0.071437,0.024421,-0.021562,-0.498582,0.392418,-0.297997,0.321493,0.250988,0.092717,0.066482,0.013295,-0.001044,-0.366784,0.155645,-0.301346,0.643945,-0.008062,0.563520,0.672589,0.561332,-0.153565,0.178229,-0.498283,0.276416,-0.286857,0.191909,0.669660,-0.027608,0.004070,-0.009072,0.676185,-0.407564,-0.709108,-0.514733,0.025740,0.331802,-0.479782,0.349201,-0.002902,0.116002,-0.203378,0.003546,0.279226,-0.041002,-0.099865,0.419751,0.160402,-0.043631
3414,78.980000,0.259978,0.227940,0.151842,0.328882,-0.037677,0.285079,-0.482650,-0.417753,-0.017380,-0.004775,-0.179050,-0.187194,-0.189850,-0.376391,0.017190,-0.010167,-0.138173,-0.397978,0.329550,0.067995,-0.201249,0.163109,-0.011868,0.001499,-0.070676,0.050077,-0.268446,0.438247,0.317477,-0.251527,-0.189236,0.001642,-0.679321,0.108247,0.307641,0.187504,0.703028,0.203499,-0.659242,0.067766,-0.149356,-0.269601,-0.037422,0.313018,0.660050,0.245678,-0.508729,-0.241441,0.137139,-0.072821,-0.411658,0.475228,-0.210988,-0.178659,0.070013,-0.239435,0.007984,-0.397390,0.694833,-0.043204,-0.486036,-0.042757,-0.004902,0.007889,-0.558086,0.365921,-0.126279,-0.044068,0.462290,-0.000517,0.600422,-0.289049,0.091117,-0.137765,0.172130,-0.203590,-0.037367,0.392183,0.357656,-0.492939,-0.043244,0.038036,-0.011089,-0.480122,0.353180,-0.272077,0.327184,0.251715,0.050444,0.064631,0.010560,-0.001329,-0.336647,0.022600,-0.246801,0.646751,0.090841,0.583569,0.669458,0.424471,-0.212785,0.222102,-0.495449,0.244766,-0.283826,0.187938,0.693365,-0.022135,0.012096,-0.006460,0.681575,-0.346747,-0.713267,-0.479902,0.006903,0.325503,-0.431156,0.242573,-0.005187,0.117518,-0.149270,0.002229,0.295815,-0.018275,-0.084765,0.408971,0.157938,-0.012046
3415,79.000000,0.277803,0.233496,0.084105,0.344644,-0.045584,0.266648,-0.398938,-0.392340,-0.018349,0.004061,-0.240222,-0.205411,-0.244185,-0.363897,0.020049,-0.014275,-0.094682,-0.451053,0.321406,0.041375,-0.151778,0.156402,-0.030492,0.001880,-0.048375,0.012598,-0.322954,0.403919,0.231694,-0.266551,-0.174695,0.002107,-0.692918,0.126143,0.337078,0.262435,0.715833,0.230972,-0.617715,0.094855,-0.131193,-0.244638,-0.034045,0.271793,0.673477,0.217525,-0.447612,-0.187585,0.128975,-0.038880,-0.393349,0.545065,-0.199110,-0.203539,0.007586,-0.166840,0.012690,-0.423234,0.702110,-0.038940,-0.426993,-0.048918,-0.008886,0.008465,-0.551303,0.330163,-0.145651,-0.037175,0.464673,-0.000752,0.574500,-0.286982,0.144517,-0.179019,0.101383,-0.176969,-0.022652,0.377505,0.406169,-0.529203,-0.030029,0.044128,-0.005790,-0.472234,0.313573,-0.264043,0.355740,0.140204,0.000772,0.072760,0.002548,-0.001369,-0.295012,-0.111607,-0.210348,0.657045,0.173053,0.587073,0.648605,0.329642,-0.220672,0.248687,-0.505068,0.221754,-0.268311,0.218531,0.696540,-0.021928,0.029136,-0.006181,0.672221,-0.324510,-0.717397,-0.449338,-0.001726,0.276893,-0.338460,0.122853,-0.000981,0.078912,-0.129721,-0.000484,0.322252,0.025825,-0.052881,0.400553,0.152115,-0.004568
3416,79.020000,0.273451,0.203537,0.119157,0.285998,-0.069116,0.238826,-0.369443,-0.403086,-0.017363,0.062371,-0.215466,-0.206714,-0.270258,-0.368243,0.030361,-0.015430,-0.078719,-0.489866,0.276387,0.032568,-0.109268,0.167623,-0.050144,0.001851,-0.037303,0.046341,-0.345815,0.380854,0.198288,-0.272616,-0.168968,0.002011,-0.698426,0.157551,0.324854,0.321547,0.724372,0.252215,-0.596913,0.122818,-0.112264,-0.258503,-0.039817,0.205576,0.669224,0.172873,-0.397460,-0.158065,0.151642,-0.026687,-0.415186,0.585304,-0.239615,-0.229355,0.005953,-0.174589,-0.004861,-0.424543,0.708633,-0.030041,-0.433548,-0.103219,-0.011033,0.010215,-0.556234,0.302050,-0.146974,-0.034418,0.461125,-0.002262,0.548634,-0.289680,0.234563,-0.213775,0.067032,-0.141137,-0.023237,0.379687,0.420412,-0.531599,-0.037327,0.044369,-0.003700,-0.445678,0.349739,-0.261109,0.355231,0.001209,-0.023962,0.074653,-0.002600,-0.000918,-0.234629,-0.085188,-0.195366,0.664739,0.201069,0.596539,0.660127,0.287739,-0.216358,0.282085,-0.507020,0.194564,-0.266637,0.216909,0.680011,-0.006386,0.048289,-0.013382,0.660421,-0.311665,-0.724616,-0.431109,-0.004133,0.260004,-0.287810,0.076136,0.003145,-0.015706,-0.138268,-0.003831,0.301966,0.048027,-0.054456,0.385417,0.127730,0.002302
3417,79.040000,0.261577,0.156741,0.158245,0.226214,-0.075152,0.237586,-0.345098,-0.415306,-0.015229,0.123571,-0.160294,-0.188118,-0.294580,-0.407137,0.022940,-0.014303,-0.068990,-0.492733,0.252672,0.022474,-0.077575,0.173148,-0.036482,0.001555,-0.028694,0.079923,-0.341806,0.348988,0.154204,-0.277853,-0.155382,0.001338,-0.703527,0.190216,0.304414,0.340174,0.729237,0.255295,-0.594478,0.147198,-0.093087,-0.270951,-0.035050,0.177708,0.684738,0.122687,-0.374852,-0.130109,0.155516,-0.020434,-0.427101,0.602918,-0.260868,-0.244599,0.008330,-0.155670,-0.014754,-0.388288,0.708049,-0.021172,-0.427178,-0.160518,-0.010729,0.009382,-0.577998,0.322657,-0.120598,-0.036390,0.464763,-0.003348,0.564110,-0.293261,0.281046,-0.222291,0.056505,-0.130085,-0.025125,0.370041,0.421520,-0.533792,-0.042471,0.039643,-0.001845,-0.434613,0.402397,-0.273558,0.381790,-0.012934,-0.025839,0.068171,-0.003607,-0.000689,-0.178450,-0.054766,-0.215245,0.662450,0.205170,0.613155,0.669663,0.295741,-0.200353,0.267662,-0.499206,0.163095,-0.246111,0.223808,0.658309,-0.016917,0.074949,-0.010774,0.664585,-0.327345,-0.728897,-0.419154,-0.004955,0.264697,-0.274142,0.064815,0.006444,-0.060402,-0.158389,-0.009797,0.295432,0.059733,-0.039058,0.372196,0.135303,0.008654
3418,79.060000,0.232899,0.104799,0.199725,0.107164,-0.086469,0.204266,-0.372207,-0.403685,-0.013521,0.197814,-0.143497,-0.197577,-0.318378,-0.435349,0.031999,-0.010282,-0.056639,-0.470087,0.220930,0.021958,-0.077952,0.188420,-0.042122,0.000872,-0.025051,0.100281,-0.348769,0.330549,0.147169,-0.255207,-0.122057,0.000870,-0.695995,0.229952,0.309673,0.329732,0.726658,0.239691,-0.597260,0.146888,-0.073854,-0.316665,-0.022805,0.176075,0.684250,0.099809,-0.351513,-0.119403,0.135239,-0.017136,-0.466723,0.621230,-0.254614,-0.247157,0.011564,-0.204316,-0.035560,-0.324418,0.710348,-0.011579,-0.473883,-0.198155,-0.009764,0.009432,-0.597679,0.308245,-0.115658,-0.039339,0.459898,-0.003708,0.546154,-0.298441,0.298830,-0.213375,0.036980,-0.113639,-0.016894,0.382022,0.413886,-0.538364,-0.047938,0.041252,-0.001193,-0.421752,0.438575,-0.277439,0.410452,-0.009952,-0.001826,0.045522,-0.000469,-0.001014,-0.175929,0.067085,-0.205699,0.671350,0.189635,0.634774,0.689564,0.311061,-0.181157,0.260804,-0.484414,0.128617,-0.223493,0.170872,0.643913,-0.037514,0.080077,-0.011178,0.663475,-0.341127,-0.734255,-0.424974,-0.004274,0.267726,-0.279906,0.066855,0.008748,-0.055979,-0.190645,-0.020972,0.337516,0.047851,-0.038268,0.367774,0.170595,0.013450
3419,79.080000,0.218754,0.075400,0.164203,0.061429,-0.092873,0.188457,-0.355842,-0.411618,-0.015394,0.253157,-0.152124,-0.202423,-0.351591,-0.454398,0.044210,-0.006648,-0.050690,-0.424813,0.198182,0.018979,-0.076381,0.214816,-0.047612,0.000665,-0.015016,0.157652,-0.338113,0.322922,0.119085,-0.260630,-0.066320,0.000532,-0.688057,0.247503,0.314101,0.299815,0.722632,0.244524,-0.593777,0.136142,-0.046703,-0.335349,-0.011583,0.212094,0.683864,0.099740,-0.303467,-0.115696,0.125450,-0.015870,-0.459076,0.630507,-0.237030,-0.260566,0.015546,-0.199471,-0.097546,-0.291010,0.710599,-0.001354,-0.495445,-0.196813,-0.008757,0.008454,-0.611357,0.265847,-0.135077,-0.047407,0.455285,-0.002848,0.549935,-0.305278,0.302963,-0.224551,0.029608,-0.094096,-0.008422,0.382387,0.410906,-0.542141,-0.041329,0.044586,-0.000366,-0.400825,0.464675,-0.272425,0.414902,-0.016744,0.010967,0.037469,-0.000719,-0.001532,-0.196325,0.140857,-0.192486,0.665542,0.182871,0.652020,0.697197,0.316221,-0.169011,0.293643,-0.460452,0.109647,-0.207955,0.124079,0.641041,-0.054240,0.082534,-0.009159,0.659301,-0.343227,-0.735413,-0.413016,-0.003184,0.262834,-0.309225,0.059333,0.012312,-0.068651,-0.198420,-0.036776,0.370291,0.043860,-0.012588,0.374106,0.179861,0.017648
3420,79.100000,0.193696,0.200723,0.101411,0.096022,-0.079178,0.185461,-0.308743,-0.467124,-0.016626,0.297302,-0.136333,-0.206180,-0.402060,-0.457162,0.088384,-0.006594,-0.051035,-0.471384,0.219123,0.016311,-0.067139,0.259545,-0.023402,0.000775,-0.008210,0.112260,-0.328481,0.302432,0.065045,-0.291093,-0.011831,0.000558,-0.696725,0.223334,0.297737,0.260546,0.721020,0.244812,-0.607337,0.117052,-0.017976,-0.288965,0.010843,0.234905,0.682700,0.087460,-0.284593,-0.106248,0.115224,-0.012693,-0.441799,0.629597,-0.259066,-0.260233,0.050563,-0.137119,-0.157057,-0.261438,0.703025,-0.003630,-0.463210,-0.193832,-0.007618,0.006222,-0.598419,0.269217,-0.157211,-0.047030,0.451127,-0.002336,0.560077,-0.336560,0.300144,-0.246018,0.022303,-0.082069,-0.009142,0.409086,0.457109,-0.530182,-0.034712,0.040660,0.000226,-0.394475,0.476284,-0.267681,0.432681,-0.027252,-0.008574,0.017453,-0.012374,-0.001452,-0.220305,0.042627,-0.161288,0.664864,0.187663,0.656642,0.696163,0.349559,-0.175065,0.315757,-0.435940,0.107684,-0.195364,0.124250,0.640547,-0.043248,0.074809,-0.003011,0.666859,-0.312105,-0.730230,-0.409931,-0.002412,0.266354,-0.330514,0.060680,0.014367,-0.151835,-0.184275,-0.054423,0.339183,0.049842,0.027559,0.372833,0.223592,0.022918
3421,79.120000,0.164838,0.260725,0.109756,0.076111,-0.066418,0.163879,-0.297906,-0.471504,-0.017137,0.336579,-0.135876,-0.207420,-0.431374,-0.454642,0.123420,-0.006514,-0.074845,-0.503644,0.224272,0.032723,-0.059809,0.292420,-0.037750,0.000601,-0.005613,0.108724,-0.347299,0.289286,0.058866,-0.302132,0.065533,0.000244,-0.698504,0.199780,0.302837,0.224514,0.716158,0.246438,-0.611680,0.089572,0.016351,-0.268810,0.017629,0.240697,0.670916,0.083417,-0.285660,-0.092674,0.109677,-0.011302,-0.442134,0.624588,-0.289455,-0.268022,0.096288,-0.101731,-0.220237,-0.261624,0.704671,-0.002907,-0.486602,-0.168069,-0.007519,0.004774,-0.565426,0.251706,-0.148715,-0.043760,0.442371,-0.002326,0.535120,-0.348198,0.308140,-0.254923,0.028616,-0.067265,-0.010269,0.441456,0.441037,-0.515762,-0.029841,0.045471,0.000517,-0.377747,0.498640,-0.272975,0.443780,-0.093369,-0.019125,-0.009582,-0.023334,-0.001489,-0.258145,0.029844,-0.135173,0.669378,0.184591,0.658715,0.702470,0.339211,-0.175181,0.335680,-0.407596,0.091714,-0.166657,0.056919,0.622762,-0.034896,0.062856,-0.002711,0.670871,-0.300614,-0.727647,-0.435929,-0.001353,0.251774,-0.358216,0.061067,0.015331,-0.242227,-0.183273,-0.075598,0.338941,0.048633,0.034984,0.363760,0.228749,0.027436
3422,79.140000,0.127452,0.313019,0.076603,0.032906,-0.055099,0.137396,-0.292796,-0.507699,-0.019626,0.351251,-0.149631,-0.208968,-0.458887,-0.463684,0.102167,-0.006194,-0.106544,-0.494227,0.220981,0.038212,-0.060003,0.311683,-0.047707,0.000508,-0.004031,0.088263,-0.344336,0.299297,0.101818,-0.292744,0.170563,-0.000461,-0.700888,0.150998,0.255714,0.202462,0.707386,0.259401,-0.627892,0.076733,0.045233,-0.252398,0.015247,0.238337,0.657894,0.093291,-0.309946,-0.081041,0.109643,-0.010353,-0.451518,0.620280,-0.256287,-0.272743,0.127287,-0.074097,-0.258797,-0.259360,0.702663,0.003283,-0.459068,-0.177196,-0.006196,0.002563,-0.567867,0.222533,-0.179663,-0.036305,0.444811,-0.001366,0.536987,-0.364631,0.324424,-0.296869,0.035125,-0.054915,-0.013397,0.441062,0.412073,-0.524419,-0.020045,0.044824,0.000841,-0.363554,0.489744,-0.273042,0.440463,-0.122111,-0.027872,-0.010441,-0.023664,-0.001541,-0.310012,0.053299,-0.099840,0.680536,0.190037,0.662090,0.704862,0.321653,-0.137157,0.358907,-0.365330,0.062890,-0.153795,0.025882,0.609857,-0.060357,0.050310,0.001190,0.658713,-0.309391,-0.724912,-0.455018,0.000074,0.230082,-0.369878,0.060509,0.016487,-0.289952,-0.209659,-0.100671,0.347532,0.054192,0.064264,0.359609,0.255029,0.037302
3423,79.160000,0.092652,0.446989,0.129221,0.039198,-0.035654,0.152106,-0.380381,-0.574462,-0.020126,0.381212,-0.216372,-0.199039,-0.452569,-0.470123,0.090651,-0.006950,-0.143969,-0.540186,0.291689,0.045715,-0.067365,0.334314,-0.086704,0.000419,-0.008917,-0.000554,-0.356589,0.277570,0.133387,-0.248529,0.240514,0.000002,-0.664621,0.114367,0.236061,0.198933,0.677255,0.199030,-0.645970,0.065081,0.090553,-0.251102,-0.013194,0.266663,0.659208,0.062287,-0.372019,-0.102900,0.084657,-0.009916,-0.434032,0.645312,-0.168098,-0.240941,0.137788,-0.004418,-0.224614,-0.324394,0.687964,-0.003362,-0.474651,-0.153083,-0.005102,0.003412,-0.552319,0.215054,-0.167754,-0.037833,0.447949,-0.000844,0.434565,-0.353194,0.294012,-0.284619,0.043710,-0.065229,-0.015215,0.460553,0.354394,-0.521364,-0.029388,0.044208,0.001060,-0.351945,0.554990,-0.266251,0.415885,-0.073285,-0.019349,-0.000579,-0.024330,-0.003355,-0.385493,0.050481,-0.077594,0.705469,0.195432,0.665724,0.705016,0.326472,-0.122860,0.272741,-0.387468,0.042297,-0.131021,-0.015704,0.568717,-0.090257,0.047655,-0.001112,0.668225,-0.306574,-0.716845,-0.491969,0.001585,0.206434,-0.390400,0.085226,0.010808,-0.283914,-0.275800,-0.121784,0.342592,0.042535,0.029954,0.317248,0.340613,0.038491
3424,79.180000,0.086535,0.438352,0.075787,0.174381,-0.026773,0.172584,-0.369689,-0.547568,-0.018124,0.381669,-0.262570,-0.190997,-0.465480,-0.421806,0.091690,-0.006453,-0.190243,-0.470484,0.321723,0.055557,-0.079454,0.315589,-0.141943,0.000307,-0.007477,-0.056496,-0.308891,0.265755,0.174597,-0.291287,0.284136,-0.000200,-0.654726,0.082397,0.294065,0.164669,0.639506,0.195634,-0.616122,0.091023,0.123952,-0.237597,-0.010240,0.276524,0.652714,0.083627,-0.352615,-0.127070,0.077597,-0.010885,-0.416325,0.633625,-0.140015,-0.263356,0.133276,0.045065,-0.265698,-0.359023,0.683683,0.000403,-0.471849,-0.130610,-0.004529,0.003084,-0.578421,0.178918,-0.191112,-0.039353,0.453433,0.000492,0.500871,-0.341052,0.242478,-0.274322,0.057270,-0.066506,-0.019090,0.439169,0.323656,-0.554527,-0.007488,0.046868,0.001301,-0.322581,0.537701,-0.245477,0.398496,-0.035151,-0.023364,0.035180,-0.026741,-0.004214,-0.402129,0.041382,-0.038099,0.696943,0.234518,0.665533,0.690874,0.348286,-0.118037,0.308685,-0.359534,0.013164,-0.126108,-0.029137,0.568678,-0.107305,0.051594,-0.000433,0.653634,-0.344210,-0.713485,-0.492158,0.001218,0.131431,-0.405358,0.077974,0.008589,-0.269741,-0.286446,-0.140373,0.399759,0.036101,0.037007,0.321904,0.366849,0.036192
3425,79.200000,0.065362,0.462354,0.038446,0.219314,-0.022848,0.178920,-0.340275,-0.531280,-0.021615,0.370280,-0.324786,-0.176814,-0.461415,-0.372072,0.145580,-0.005794,-0.212945,-0.415187,0.318789,0.069255,-0.096854,0.318161,-0.168997,0.000367,-0.006415,-0.061944,-0.266365,0.260367,0.178150,-0.309691,0.284775,-0.000459,-0.645985,0.056446,0.346745,0.150889,0.572518,0.183564,-0.603208,0.086186,0.140927,-0.157718,-0.007335,0.252630,0.641850,0.123785,-0.298943,-0.153332,0.083817,-0.015566,-0.417257,0.629861,-0.131969,-0.259934,0.150983,0.053058,-0.347308,-0.412919,0.661735,0.010337,-0.455234,-0.123589,-0.005947,0.003105,-0.560192,0.157099,-0.273697,-0.044194,0.443308,0.001310,0.504782,-0.368963,0.210431,-0.274592,0.061578,-0.054962,-0.019356,0.450923,0.349187,-0.538670,0.001402,0.050690,0.001837,-0.284785,0.511380,-0.230339,0.329824,-0.062244,-0.031183,0.076475,-0.058549,-0.006878,-0.414017,0.006940,0.046268,0.703251,0.289079,0.662037,0.689574,0.362588,-0.124795,0.334417,-0.363332,0.009493,-0.121706,-0.028232,0.559454,-0.091095,0.037008,-0.000968,0.637783,-0.359582,-0.712614,-0.473615,0.001649,0.124847,-0.495418,0.073595,0.006009,-0.252883,-0.307561,-0.154454,0.394580,0.028620,0.016232,0.321814,0.381129,0.035524
